FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia
1009556,Langley Second Street Market ,http://www.mainstreetlangley.org/second-street-market/,https://www.facebook.com/pages/Langley-Second-Street-Market/209809679055977?ref=hl,,,
1012705,Lansdale Farmers' Market,http://www.lansdalefarmersmarket.org,www.facebook.com/lansdalefarmersmarket,www.twitter.com/lansdalefm,,www.instagram.com/lansdalefarmersmarket
1018288,Lansdowne Farmers Market,http://www.LansdowneFarmersMarket.com,https://www.facebook.com/LansdowneFarmersMarketPA/,,,
1002941,Lansing - Old Town Farmers Market,http://www.oldtownmainstreet.org,https://www.facebook.com/OldTownLansing,,,
1004736,Lansing City Market,http://www.lansingcitymarket.com,,,,
1002980,Lansing Farmers Market,http://www.laramiefarmersmarket.com,,,,
1000307,Laramie Local Community Market,http://www.laramieloco.org,https://www.facebook.com/laramielocomarket,,,
1003442,Larchmont Village Farmers Market,http://www.ccfm.com,,,,
1010954,Larchmont's Down to Earth Farmers Market,http://DowntoEarthMarkets.com,www.facebook.com/DowntoEarthMarkets,twitter.com/DowntoEarthMkts,,https://instagram.com/downtoearthmkts/
1000133,Larimer County Farmers' Market,http://www.larimercountyfarmersmarket.org,https://www.facebook.com/larimercountyfarmersmarket,https://twitter.com/larimercountyfm,,www.instagram.com/larimercountyfm
1008371,Las Olas Sunday Market,http://www.lasolassundaymarket.com,https://www.facebook.com,,,instgram
1001732,Las Vegas Backyard Farmerts Market,http://www.accessclarkcounty.com/parks,,,,
1016918,Las Vegas Farmers Market,http://lasvegasfarmersmarket.com/,,,,
1001400,Las Vegas Farmers Market - Gardens Park,http://www.lasvegasfarmersmarket.com,https://www.facebook.com/LasVegasFarmersMarket?sk=messages_inbox&action=read&tid=id.302940493170834,,,"Twitter , instagram"
1017912,Las Vegas Farmers Market - Gardens Park,http://www.lasvegasfarmersmarket.com,,,,
1017911,Las Vegas Farmers Market- Floyd Lamb Park 2017,http://www.lasvegasfarmersmarket.com,,,,
1004784,Las Vegas: Tri-County Farmers' Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,https://www.facebook.com/lasvegasnmfarmersmarket,,,
1010899,Lassen County Farmers' Market,http://lassenlandandtrailstrust.org ,Lassen Land Trust,,,
1012344,Latham Farmers Market,http://Lathamfarmersmarket.org,Latham Farmers Market,,,Instagram 
1009057,Lathrup Village Farmers Market,http://www.lathrupvillage.org/index.aspx?nid=241,,,,
1012367,Laurel Downtown Farmers Market,http://laurelmontana.org/laurel-downtown-farmers-market/,,,,
1019030,Laurel Farmers Market,http://downtownthursday.com,facebook.com/downtownlaurelfarmersmarket/,,,
1002301,Lavonia Georgia Farmers Market,http://www.LavoniaEvents.com,,,,
1002502,Lawndale (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,
1001023,Lawndale Certified Farmers Market,http://www.lawndalechamber.org,,,,
1002918,Lawrence County Farmers Market,http://www.lawrencecountyillinois.com,,,,
1018834,Lawrence Farmers Market,http://www.lawrencemi.org/lawrence-farmers-market/,Lawrence Farmers' Market,,,
1002530,Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,https://www.facebook.com/farmersmarketlawrence,,,www.groundworklawrence.org/farmersmartket
1009941,Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,https://www.facebook.com/farmersmarketlawrence,,,
1009942,Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,https://www.facebook.com/farmersmarketlawrence,,,
1012750,Lawrence Farmers' Market - Saturday,http://www.lawrencefarmersmarket.com,Lawrence Farmers' Market,,,@lawrencefarmersmarket
1012751,Lawrence Farmers' Market - Tuesday,http://www.lawrencefarmersmarket.com,Lawrence Farmers' Market,,,@lawrencefarmersmarket
1010221,Lawrenceville Farmers Market,http://www.lawrencevillefarmersmarket.com/,https://www.facebook.com/LawrencevilleFarmersMarket,,,
1019450,Lawrenceville Farmers Market,http://www.lunited.org/programs/community-planning-development/lawrenceville-farmers-market/,www.facebook.com/lvillefarmmarket,,,@lvillefarmmarket (Instagram) 
1010513,Lawton Farmers Market,http://swokgrowers.com,Lawton Farmers Market,,,
1003899,Laytonville Certified Farmers' Market,http://www.MCFARM.org,Fans of Laytonville Farmers' Market,,,
1005433,Le Mars Area Farmers Market II,http://www.lemarsiowa.com,,,,
1005432,Le Mars Area Farmers' Market,http://www.lemarsiowa.com,,,,
1008866,Le Roy Farmers' Market,,https://www.facebook.com/pages/Le-Roy-Farmers-Market/117724794910922,https://twitter.com/LRFarmersMarket,,
1018638,LEAF Food Hub,http://www.leaffoodhub.com,https://www.facebook.com/LEAFFoodHub/,,,
1004915,Lean Fat Organic Market,http://www.leanfat.com,,,,
1008912,"Learn It, Grow It, Eat It YM",https://www.grownyc.org,https://www.facebook.com/BronxGreenmarkets,,,
1009392,Leavenworth Community Farmers Market ,,https://www.facebook.com/pages/Leavenworth-Community-Farmers-Market/333375780958?fref=ts,,,
1000780,Leavenworth Farmers Market,http://www.LeavenworthFarmersMarket.com,https://www.facebook.com/pages/Leavenworth-Farmers-Market/100280160021755?v=wall&ref,,,
1016810,Lebanon City Market,,www.facebook.com/lebanoncitymarket,https://twitter.com/lebanoncitymkt,,
1008786,Lebanon Downtown Farmers' Market,http://www.lebanondowntownfarmersmarket.org,http://www.facebook.com/pages/Lebanon-Downtown-Farmers-Market/281372887093?fref=ts,,,
1018113,Lebanon Farmers Market,http://www.lebanonct.gov,Lebanon Farmers' Market,,,
1011318,Lebanon Farmers' Market,http://LebanonFarmersMarket.weebly.com,https://www.facebook.com/pages/Lebanon-Farmers-Market/120226951341240?ref=hl,,,
1012603,Lebanon Farmers' Market,http://www.lebanonfarmersmarket.org,https://www.facebook.com/lebanonfarmersmarket,,,
1008751,Lebanon Market,,https://www.facebook.com/LebanonKYFarmersMarket,,,
1000702,Lebanon Valley Farmers Market,http://www.LVFM.wordpress.com,,,,
1018796,LEDYARD  FARMERS' MARKET,http://www.ledyardfarmersmarket.org,https://www.facebook.com/LedyardFarmersMarket/,,,
1006722,Leeds Farmer's Market,http://www.leedsareachamber.com,,,,
1006711,Leesburg Saturday Morning Market,http://www.leesburgsaturdaymorningmarket.com,,,,
1018726,Leesport Farmers Market Inc.,http://www.leesportmarket.com,https://www.facebook.com/leesportmarket/,,,
1019158,Legacy Farmers Market,http://legacyfarmersmarket.com,www.facebook.com/LegacyFarmersMarket,,,www.instagram.com/legacyfarmersmarket/
1006652,Legion Park Farmers Market ,http://urbanoasisproject.org,https://www.facebook.com/UpperEastSideFarmersMarket,https://twitter.com/urbanoasisproj,,
1009416,Leighty's Farm Market ,http://www.leightys.com/,https://www.facebook.com/leightysfarmmarket,,,
1002768,Leland Farmers Market,http://www.leelanaufarmersmarkets.com,https://www.facebook.com/leelanaufarmersmarkets/,,,
1012637,Lemhi County Farmers' Market,http://www.lemhicountyfarmersmarket.wordpress.com,www.facebook.com/lemhicountyfarmersmarket,,,
1004919,Lemont Farmers' Market,http://www.lemontvillage.org/home/lemont-farmers-market,,,,
1005345,Lena Farmers Market,http://web.extension.illinois.edu/jsw,,,,
1019512,Lenexa Farmers Market,,www.facebook.com/groups/lenexafarmmkt/,,,
1002471,Lenny's Farmers Market,,https://www.facebook.com/DowntownAmericusGA,,,
1010483,Lenoir County Farmers Market,,Lenoir County Farmers Market,,,
1008937,Lenoir Downtown Farmers Market,http://www.lenoirdowntownfarmersmarket.com,https://www.facebook.com/lenoirdowntownfarmersmarket,,,
1018704,Lenox Farmers Market,https://www.lenoxfarmersmarket.com,https://www.facebook.com/lenoxfarmersmarket/,,,https://www.instagram.com/lenoxfarmersmarket/
1012646,Leominster Marketplace,http://www.leominstermarketplace.com,https://www.facebook.com/LeominsterMarketplace,,,
1016916,Lettuce Eat Well Farmers' Market,http://www.lewfm.org,lewfm,,,
1001020,Lewis & Clark Farmers Market,http://www.skylineranchorganicproduce.com,,,,
1012612,Lewis County Farmer's Markets DBA Centralia Farmer's Market,http://www.lewiscountyfarmersmarket.org/index.html,https://www.facebook.com/Centralias-Lewis-County-Farmers-Market-759554527389826/,,,
1004651,Lewis County General Hospitals Farmers Market,http://www.lcgh.net,,,,
1004270,Lewisburg Farmer's Market,http://www.lewisburgfarmersmarket.com,https://www.facebook.com/LewisburgFarmersMarket,,,
1019503,Lewiston Area Farmers Market,http://www.crossingscenter.com/farmersmarket,@TheCrossingsCenter,,,Instagram:  crossingscenter
1011527,Lewiston Farmers Market,http://www.beautifuldowntownlewiston.com/lfm/,https://www.facebook.com/LewistonFM,,,
1008320,Lexington (Virginia) Farmers Market,,https://www.facebook.com/pages/Lexington-Virginia-Farmers-Market/302763089563,,,
1001685,Lexington Farmers Market,http://www.LexingtonNCFarmersMarket.com,,,,
1008273,Lexington Farmers Market,,https://www.facebook.com/LexingtonNYFarmersMarket,,,
1018604,Lexington Farmers Market,,Lexington NE Farmers Market,,,
1009767,Lexington Farmers' Market,http://www.ci.lexington.mn.us/,https://www.facebook.com/LexingtonFarmersMarket,,,
1019537,Lexington Farmers' Market,http://www.lexingtonfarmersmarket.org/,https://www.facebook.com/LexingtonFarmersMkt/,,,https://www.instagram.com/lexingtonfarmersmarket/
1019346,Lexington Small Yet Mighty Winter Farmers Market,http://www.lexingtonfarmersmarket.org/,https://www.facebook.com/LexingtonFarmersMkt/,,,https://www.instagram.com/lexingtonfarmersmarket/
1007418,Liberal Community Farmers Market,http://www.liberalkschamber.com,,,,
1007326,Liberty City Community Green Market,http://www.urbangreenworks.org,,,,
1002972,Liberty County Farmers Market,http://www.libertycountycc.com,,,,
1002971,Liberty County Farmers Market,http://www.libertycountycc.com,,,,
1001861,Liberty Heights Farmers' Market,http://www.monumentfarmersmarket.com,,,,
1002458,Liberty Lake Farmers' Market,http://www.llfarmersmarket.com,,,,
1010967,Liberty Lands Farmers' Market,http://thefoodtrust.org/farmers-markets/market/liberty-lands-park,,,,
1008610,Liberty Wednesday Farmers' Market,,Liberty Farmers Market,,,http://agrimissouri.com/mo-grown/grodetail.php?type=mo-grown&ID=606
1006841,LifeGlow Foundation,http://www.DhaliFarms.com,,,,
1018927,Ligonier Country Market,http://www.ligoniercountrymarket.com,@LigonierCountryMarket,@LigonierMarket,,#ligoniermarket
1003895,Lilburn Farmers Market,http://www.lilburnfarmersmarket.org,https://www.facebook.com/pages/Lilburn-Farmers-Market/119935894713020,https://twitter.com/LilburnFarmMkt,,
1000525,Lime Springs Farmers Market,http://www.howard-county.com,,,,
1008397,Lincoln City Farmers and Crafters Market,http://www.lincolncityfarmersmarket.org,https://www.facebook.com/lincolncityfarmersmarket,,,
1008396,Lincoln County Fairgrounds Farmers Market,http://www.lcffarmersmarket.org,https://www.facebook.com/lcffarmersmarket,,,
1010995,Lincoln County Farmers Market @ DSS,http://lincolncountyfarmersmarket.com,https://www.facebook.com/pages/Lincoln-County-Farmers-Market/105312274050,,,
1010993,Lincoln County Farmers Market at Denver,http://lincolncountyfarmersmarket.com,https://www.facebook.com/pages/Lincoln-County-Farmers-Market/105312274050,,,
1010992,Lincoln County Farmers Market in Downtown Lincolnton,http://www.lincolncountyfarmersmarket.com,https://www.facebook.com/pages/Lincoln-County-Farmers-Market/105312274050,,,
1003378,Lincoln Haymarket Farmers Market,http://www.linconlhaymarket.org,https://www.facebook.com/farmersmarketlincoln,,,
1011300,Lincoln Heights Certified Farmers Market,http://LHBA.org,Lincoln Heights Certified Farmers Market,,,
1016826,Lincoln Heights Village Farmers Market,,LHV Farmers Market,,,
1001048,Lincoln Hills Sun City Farmers Market,http://www.Salleorchards.com,salle orchards,,,
1000096,Lincoln Hospital Greenmarket,http://www.grownyc.org,https://www.facebook.com/bronxgreenmarkets,,,
1002497,Lincoln Park (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,,,
1011062,Lincoln Park Farmers Market,http://www.communityactionduluth.org/seeds/market.html,,,,
1019304,Lincoln Park Farmers Market,,https://www.facebook.com/Lincoln-Park-Farmers-Market-208206362528258/,https://twitter.com/LPFarmersMarket,,https://www.instagram.com/lpmarket2012/
1003553,Lincoln Road Farmers Market,http://www.themarketcompany.orgwww.themarketcompany.org,,,,
1002498,Lincoln Square Chicago Farmers Market,http://www.cityofchicago.org/specialevents,,,,
1011688,Lincoln University Farmers Market,http://lincolnufarmersmarket.com/,Lincoln University Farmers' Market,,,
1002684,Lincolnville Farmers' Market,http://www.lincolnvillefarmersmarket.com,,,,
1002996,Lincolnville Farmers' Market,http://www.lincolnvillefarmersmkt.org/,,,,
1010162,Linda Vista Certified Farmers Market,http://www.sdfarmbureau.org,https://www.facebook.com/LindaVistaFarmersMarket,,,
1006420,Linden Farmers Market,http://www.slpr.net,,,,
1000444,Lindstrom Farmers Market II,http://www.lindstrom.mn.org,,,,
1019167,Linton Farmers' Market,http://www.lintonfarmersmarket.com,@lintonfarmersmarket,,,Instagram: lintonfarmersmkt
1003334,Lion's Park and Midland Spur Rd.,http://www.basaltsundaymarket.com,,,,
1009791,Lipoa Street Farmer's Market ,,https://www.facebook.com/LipoaMarket,,,
1006322,Lisbon Farmers Market,http://www.lisbonnd.com,,,,
1006666,Lisbon Farmers Market,http://www.lisbonmainstreet.org,,,,
1019043,Lisbon Farmers' Market,http://www.lisbonfarmersmarket.com,http://www.facebook.com/lisbonfarmersmarket,,,http://www.instagram.com/lisbonfarmersmarket
1012680,Lisle French Market,http://www.bensidounmidwestmarkets.com/,facebook.com/LisleFrenchMarket,https://twitter.com/BensidounMarket,,https://www.instagram.com/bensidounfrenchmarket/
1005868,Litchfield Hills Farm-Fresh Market,http://www.lhfs-ct.org,https://www.facebook.com/LHFoodSystems,https://twitter.com/LHFoodSystems,,
1005869,Litchfield Hills Farm-Fresh Market,http://www.lhfs-ct.org,https://www.facebook.com/LHFoodSystems,https://twitter.com/LHFoodSystems,,
1018732,Lithonia Farmers Market,http://www.cityoflithoniaga.org/,https://www.facebook.com/LithoniaFarmersMarket,,,https://www.instagram.com/lithoniafarmersmarket/
1005912,Lititz Farmers Market,http://www.lititzfarmersmarket.com,https://www.facebook.com/lititzfarmermarket,,,
1008432,Little Elm Farmers' Market,http://www.littleelm.org/FM,https://www.facebook.com/LittleElmFarmersMarket,https://twitter.com/LEFarmersMarket,,
1009290,Little Falls Original Farmers Market ,http://www.littlefallsfarmersmarket.com/,https://www.facebook.com/LFFarmersMarket,,,
1006339,Little Horn  State Bank Farmers Market,http://www.littlehornstatebank.com,,,,
1019207,Little Italy Farmers Market,http://www.ssjnn.org,https://www.facebook.com/SSJNN/,https://twitter.com/SSJNN,,https://www.instagram.com/ssj.nn/
1019281,Little Italy Mercato CFM,http://LittleItalyMercato.com,https://www.facebook.com/LittleItalyMercato/,https://twitter.com/LIMercato,,https://www.instagram.com/littleitalymercato/
1019279,Little Italy Wednesday Market,http://sandiegomarkets.com/little-italy-wednesday-market/,https://www.facebook.com/LittleItalyWednesdayMarket/,,,https://www.instagram.com/littleitalywednesdaymarket/
1012027,Little River Farmers Market,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,
1012540,Little Rock River Market,,Little Rock Farmers' Market,,,
1004172,Live Oak Farmers Market,http://www.santacruzfarmersmarket.org,https://www.facebook.com/santacruzfarmersmarket,https://twitter.com/SCFarmersMkts,,
1009241,Livermore Certified Farmers Market ,http://www.pcfma.com/market_home.php?market_id=6,https://www.facebook.com/LivermoreFarmersMarket,,,
1006558,Livermore Farmers' Market,http://www.pcfma.com/livermore,,,,
1006559,Livermore Farmers' Market,http://www.pcfma.com/livermore,,,,
1005691,Livingston Farmers Market,,https://www.facebook.com/LivingstonFarmersMarket,https://twitter.com/lvngstnmrkt,,
1019538,Livingston Farmers Market,https://www.westernsustainabilityexchange.org/events/2019/5/29/livingston-farmers-market,https://www.facebook.com/Livingston-Farmers-Market-108693092565965/,,,
1018418,Livonia Wilson Barn Farmers Market,,The Wilson Barn,,,
1018495,Lloyd Farmers Market,http://www.lloydfarmersmarket.com,https://www.facebook.com/lloydfarmersmarket/,https://twitter.com/lloydmkt,,
1018901,Local APX Market - Seasonal,http://www.localapxmarket.com,https://www.facebook.com/LocalAPX/,,,#localapx
1018817,Local Food Market,,https://www.facebook.com/ThursdayLocalFoodMarket/,,,
1004319,Local Harvest Farmers Mkt at the Longmeadow Shops,,https://www.facebook.com/TazewellFarmersMarket,,,
1009312,Local Kerrville Farmers Market ,,https://www.facebook.com/pages/The-Local-Kerrville-Farmers-Market/180694945307394,,,
1007835,Local Works Bethlehem Farmers' Market,http://www.wrencommunity.org/localworks,,,,
1009529,Locavore Farmers' Market ,http://www.localharvest.org/locavore-farmers-market-M43502,https://www.facebook.com/pages/Locavore-Farmers-Market/161905513835989,,,
1009465,Lockhart Main Street Farmers' Market ,http://www.mainandmarket.wordpress.com/,https://www.facebook.com/MainStreetMarketLockhart,,,
1003534,Lockport Farmers Market,http://www.elockport.com,,,,
1001313,Lodi Valley Farmers' Market,,https://www.facebook.com/LodiValleyFarmersMarket,,,
1000614,Logan County Farmers Market,,https://www.facebook.com/pages/Logan-County-Farmers-Market/117396318274013,,,
1000631,Logan County Farmers Market,http://www.ces.ca.uky.edu/logan/,,,,
1010423,Logan Square Farmers Market,http://www.logansquarefarmersmarket.org,www.facebook.com/LoganSquareFarmersMarket,www.twitter.com/LSFarmersMarket,,
